TITLE,PUBLISHER,STORY
Euro zone bonds mostly weaker after PMI data,Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
"WRAPUP 2-Bullish consumers, rising home prices brighten US growth picture",Reuters,dfBS3RPqkm4eq8MhSZx-pHIez0eqM
U.S. New Home Sales Pull Back To Five-Month Low In February,RTT News,dfBS3RPqkm4eq8MhSZx-pHIez0eqM
Sales of new homes fall to five-month low,MarketWatch,dfBS3RPqkm4eq8MhSZx-pHIez0eqM
U.S. Home Prices Rise Slightly More Than Expected In January,RTT News,dV_mH5Zqkuj_wBM68o5qjJ4OM7YVM
UPDATE 1-US home prices rise in January -S&P/Case-Shiller,Reuters,dV_mH5Zqkuj_wBM68o5qjJ4OM7YVM
US home prices decline 0.1% in January,MarketWatch,dV_mH5Zqkuj_wBM68o5qjJ4OM7YVM
U.S. Consumer Confidence Improves Much More Than Expected In March,RTT News,dmMrwXwO9--qQQM97mD0rlOCFjF_M
U.S. Consumer Confidence Index Jumps More Than Expected In March,RTT News,dmMrwXwO9--qQQM97mD0rlOCFjF_M
US new home sales fall to five-month low,Reuters,dmMrwXwO9--qQQM97mD0rlOCFjF_M
Consumer confidence highest in more than six years,MarketWatch,dmMrwXwO9--qQQM97mD0rlOCFjF_M
Consumer-confidence index rises in March,MarketWatch,dmMrwXwO9--qQQM97mD0rlOCFjF_M
UPDATE 2-Walgreen sees bigger benefit from Alliance Boots tie-up,Reuters,d9aSAf_ZMgYYCkMzqyBUue_WTLx8M
Fewer new generic drugs dent Walgreen profit,Reuters,d9aSAf_ZMgYYCkMzqyBUue_WTLx8M
"Walgreens Profit Down Slightly, To Close 76 Stores",RTT News,d9aSAf_ZMgYYCkMzqyBUue_WTLx8M
"Walgreen posts weaker profit, to close stores",MarketWatch,d9aSAf_ZMgYYCkMzqyBUue_WTLx8M
"Walgreen Q2 Profit Down, Adj. Earnings Miss Estimates - Quick Facts",RTT News,d9aSAf_ZMgYYCkMzqyBUue_WTLx8M
Major Averages Turn Mixed As Nasdaq Slides Into Negative Territory,RTT News,dPx2fhb-zjReSvMQYGjdGCUz5JNcM
Major Averages Manage To Close In Positive Territory,RTT News,dPx2fhb-zjReSvMQYGjdGCUz5JNcM
Stocks Close Mostly Higher On Upbeat Consumer Confidence Data - U.S.  ...,RTT News,dPx2fhb-zjReSvMQYGjdGCUz5JNcM
US STOCKS-Wall St rebounds; biotech shares snap losing streak,Reuters,dPx2fhb-zjReSvMQYGjdGCUz5JNcM
US STOCKS-Wall St rebounds as biotech moves back to positive zone,Reuters,dPx2fhb-zjReSvMQYGjdGCUz5JNcM
Stocks Turn Mixed After Seeing Early Strength - U.S. Commentary,RTT News,dPx2fhb-zjReSvMQYGjdGCUz5JNcM
Charting a garden-variety market pullback,MarketWatch,dPx2fhb-zjReSvMQYGjdGCUz5JNcM
"UPDATE 4-US Fed bars shareholder payouts from Citi, 4 others",Reuters,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
Comerica Plans Up To $236 Mln Of Stock Buybacks,RTT News,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
Citigroup Inc. (C) Is Sinking After Federal Reserve Rejects Capital Plan,RTT News,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
Capital One to repurchase up to $2.5 Bln of shares through end of Q1'15,RTT News,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
Bank Of America Authorizes New $4 Bln Share Buyback - Quick Facts,RTT News,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
"Citi, four other banks see capital plan rejected by Fed",MarketWatch,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
"US Fed objects to capital plans by Citi, four others in stress tests",Reuters,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
US Bancorp Authorizes New $2.3 Bln Share Buyback - Quick Facts,RTT News,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
Citigroup shares drop on Fed-rejected capital plan,MarketWatch,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
UPDATE 1-US banks enjoy 'too-big-to-fail' advantage -Fed study,Reuters,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
Fed's Fisher lauds study as call for action on too-big banks,Reuters,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
UPDATE 2-Bank of America to pay $9.3 bln to settle mortgage bond claims,Reuters,dY-01DTE2yrit7MIM_eY2KcMgOusM
B. of A. to pay $9.5 bln to settle FHFA claims,MarketWatch,dY-01DTE2yrit7MIM_eY2KcMgOusM
"BofA Reaches Settlement With FHFA, NYAG",RTT News,dY-01DTE2yrit7MIM_eY2KcMgOusM
Bank of America to Increase Quarterly Common Stock Dividend to $0.05 per  ...,MarketWatch,dY-01DTE2yrit7MIM_eY2KcMgOusM
UPDATE 3-IMF agrees $14-18 bln bailout for Ukraine,Reuters,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
Ukraine parliament fails in first bid to support law for IMF deal,Reuters,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
UPDATE 1-IMF says no need for Ukraine debt restructuring now,Reuters,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
IMF Announces $14-$18 Billion Financial Support For Ukraine's Economic Rescue,RTT News,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
IMF standby agreement with Ukraine - text,Reuters,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
IMF agrees to provide Ukraine with up to $18 billion,MarketWatch,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
UPDATE 3-US govt to sell most of Ally Financial stake in IPO,Reuters,d_iR-3SNitL0XpMhHYUo-DTelAK1M
CORRECTED-Ally Financial IPO to raise up to $2.66 bln,Reuters,d_iR-3SNitL0XpMhHYUo-DTelAK1M
U.S. to get Ally Financial IPO started,MarketWatch,d_iR-3SNitL0XpMhHYUo-DTelAK1M
Ally Financial Launches 95 Mln Shares IPO - Quick Facts,RTT News,d_iR-3SNitL0XpMhHYUo-DTelAK1M
US Treasury announces Ally Financial IPO,MarketWatch,d_iR-3SNitL0XpMhHYUo-DTelAK1M
Lululemon CEO sets sights on accelerating growth; shares surge,Reuters,dfIXmgGLsp5tf8M23V0BKN7BRgJkM
Lululemon Athletica Inc. (LULU) Is Climbing On Q4 Results,RTT News,dfIXmgGLsp5tf8M23V0BKN7BRgJkM
"Citi, GameStop in red; Lululemon gains on results",MarketWatch,dfIXmgGLsp5tf8M23V0BKN7BRgJkM
"Lululemon Q4 Results Top Estimates, But Provides Weak Outlook",RTT News,dfIXmgGLsp5tf8M23V0BKN7BRgJkM
"UPDATE 1-Yogawear maker Lululemon sees profit, revs below estimates",Reuters,dfIXmgGLsp5tf8M23V0BKN7BRgJkM
"Citigroup, GameStop, Lululemon are stocks to watch",MarketWatch,dfIXmgGLsp5tf8M23V0BKN7BRgJkM
"Citi shares fall, but were Fed stress tests fair?",MarketWatch,dP-1PpYiFy6Ez7MKCA5lxmjF9UfQM
US STOCKS-Wall St dips after data; Citi leads financials lower,Reuters,dP-1PpYiFy6Ez7MKCA5lxmjF9UfQM
Just add items to create a watchlist now:,MarketWatch,dP-1PpYiFy6Ez7MKCA5lxmjF9UfQM
"US STOCKS-Wall St dips after GDP data, Citigroup shares tumble",Reuters,dP-1PpYiFy6Ez7MKCA5lxmjF9UfQM
Citigroup Inc. (C) Is Down Sharply After Fed Rejected Capital Plan,RTT News,dP-1PpYiFy6Ez7MKCA5lxmjF9UfQM
U.S. fixed mortgage rates edge up: Freddie Mac,MarketWatch,dnQ9CiOAhXTViEMht91Ct0UdxlZWM
"Bill to replace Fannie, Freddie with new housing-loan structure",Reuters,dnQ9CiOAhXTViEMht91Ct0UdxlZWM
UPDATE 3-Bank of America to pay $9.3 bln to settle mortgage bond claims,Reuters,dnQ9CiOAhXTViEMht91Ct0UdxlZWM
UPDATE 2-Bank of America to pay $9.3 bln to settle mortgage bond claims,Reuters,dnQ9CiOAhXTViEMht91Ct0UdxlZWM
"BofA reaches settlement with FHFA, NYAG",RTT News,dnQ9CiOAhXTViEMht91Ct0UdxlZWM
Credit Suisse Settles With FHFA For $885 Mln,RTT News,dnQ9CiOAhXTViEMht91Ct0UdxlZWM
UPDATE 4-GameStop shares fall as 2014 forecast disappoints,Reuters,d2tIZIbfPOiBOnMtG61otW4b2-7mM
"GameStop Q4 Results Miss Estimates, Provides Weak 2014 Outlook",RTT News,d2tIZIbfPOiBOnMtG61otW4b2-7mM
"GameStop, King Digital among tech decliners",MarketWatch,d2tIZIbfPOiBOnMtG61otW4b2-7mM
GameStop Corp. (GME) Is Down On Weak Q4 Results,RTT News,d2tIZIbfPOiBOnMtG61otW4b2-7mM
GameStop sales disappoint; store closings planned,MarketWatch,d2tIZIbfPOiBOnMtG61otW4b2-7mM
"GameStop Q4 Profit Down, Results Miss Estimates; Sees FY14 EPS Below View",RTT News,d2tIZIbfPOiBOnMtG61otW4b2-7mM
New BlackBerry phones to cater to keyboard aficionados: CEO,Reuters,dfvFDScUTV_-v1MmeljX6uJed4oYM
UPDATE 2-BlackBerry posts smaller-than-expected loss; shares rise,Reuters,dfvFDScUTV_-v1MmeljX6uJed4oYM
UPDATE 1-BlackBerry reports loss as smartphone sales keep sliding,Reuters,dfvFDScUTV_-v1MmeljX6uJed4oYM
BlackBerry Posts Narrower-than-expected Loss In Q4; Revenue Plunges,RTT News,dfvFDScUTV_-v1MmeljX6uJed4oYM
BlackBerry posts $423 million fourth-quarter loss,MarketWatch,dfvFDScUTV_-v1MmeljX6uJed4oYM
"Questions, doubts ahead of BlackBerry report",MarketWatch,dfvFDScUTV_-v1MmeljX6uJed4oYM
Dollar falls against euro but is set for monthly gain,MarketWatch,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"Euro hovers near three-week low, inflation key before ECB meets",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"FOREX-Euro hovers near 3-week low, inflation key before ECB meets",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Inflation slump sends periphery bond yields to new historical lows,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"Inflation slump depresses Spanish, Italian yields before Italian auction",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"FOREX-Euro drops to 3-week low on ECB easing talk, kiwi strong",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"GLOBAL MARKETS-Euro soft as yields slip, China spending talk aids stocks",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"FOREX-Euro on defensive after dovish ECB talk, kiwi flies",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"GLOBAL MARKETS-Euro soft as yields fall, China stimulus talk aids stocks",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"FOREX-Euro out in the cold as ECB dovish talk stings, kiwi on fire",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"GLOBAL MARKETS-Euro sags as yields fall, emerging stocks rally",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"ECB bets push Spanish, Italian, Portuguese yields to multi-year lows",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Only 2 of 72 polled see April ECB rate cut; lukewarm praise for bank reform  ...,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"Spanish, Italian, Portuguese yields hit historical lows on ECB bets",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
UPDATE 1-Euro zone private sector loans contract further in Feb -ECB,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
FOREX-Euro struggles after ECB officials reopen easing debate; yen slips,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
RPT-Sluggish economy prompts QE rethink at Germany's Bundesbank,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
FOREX-Euro struggles after ECB officials reopen easing debate; yen firmer,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
FOREX-Euro on defensive after ECB officials reopen easing debate,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
ECB faces uncharted waters with negative rates,MarketWatch,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
FOREX-Dollar falls versus yen on renewed geopolitical concerns,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Sluggish economy prompts QE rethink at Germany's Bundesbank,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Dollar Finds New Footing Versus Euro,RTT News,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"FOREX-Dollar up against euro on policy outlook, strong data",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
FOREX-Euro weak near 3-week lows as ECB tries to tame strength,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
French Market Rises,RTT News,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Europe stocks higher as ECB stokes stimulus hopes,MarketWatch,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Euro zone bond yields edge up on positive US growth signs,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
ECB mulls bolder moves to prevent low inflation,MarketWatch,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
European Stocks Rise On ECB Stimulus Chatter,RTT News,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"WRAPUP 3-US consumers lift spending, but sentiment slips",Reuters,dJRmfD925rN_L8M_ytlJi6hE3WnWM
"US consumers step up spending, but sentiment slips",Reuters,dJRmfD925rN_L8M_ytlJi6hE3WnWM
US consumer spending rises but is still soft,MarketWatch,dJRmfD925rN_L8M_ytlJi6hE3WnWM
Solid Income And Spending Growth In February,RTT News,dJRmfD925rN_L8M_ytlJi6hE3WnWM
Consumer spending rises 0.3% in February,MarketWatch,dJRmfD925rN_L8M_ytlJi6hE3WnWM
US Economy Grew Faster Than Previously Estimated In Q4,RTT News,dJRmfD925rN_L8M_ytlJi6hE3WnWM
Germany HICP Inflation Lowest Since Mid-2010,RTT News,dEwVIFP79W73-0MN-AgwJG_xp1AgM
UPDATE 1-Weak German price data heightens ECB's deflation dilemma,Reuters,dEwVIFP79W73-0MN-AgwJG_xp1AgM
Spain slips into deflation in March,MarketWatch,dEwVIFP79W73-0MN-AgwJG_xp1AgM
Bullion market eyes e-platform to revamp London gold benchmark,Reuters,d_gVpCAKL5OJx5MeFYkFC0jEPlhGM
Gold futures set for quarterly gain of nearly 8%,MarketWatch,d_gVpCAKL5OJx5MeFYkFC0jEPlhGM
Gold Creeps Up From 6-week Lows,RTT News,d_gVpCAKL5OJx5MeFYkFC0jEPlhGM
PRECIOUS-Gold above 6-week low; set for first monthly decline this year,Reuters,d_gVpCAKL5OJx5MeFYkFC0jEPlhGM
PRECIOUS-Gold near 6-week low; headed for first monthly decline this year,Reuters,d_gVpCAKL5OJx5MeFYkFC0jEPlhGM
S.Africa stocks end lower after volatile session,Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
"Wall Street gets lift from Yellen remarks, tech rebound",Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
RPT-S.Africa stocks end lower after volatile session,Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
"UPDATE 2-Yellen strongly defends easy Fed policies, cites US labor slack",Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
"TREASURIES-Bond yields rise, traders eye Friday jobs report",Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
Stocks Remain Mostly Positive Following Early Rally - US Commentary,RTT News,dq2EQxPflv4_zTMNxAbv_55w0QREM
Yellen: Fed To Keep 'Extraordinary' Support 'For Some Time Come',RTT News,dq2EQxPflv4_zTMNxAbv_55w0QREM
Dollar At 5-day Low Versus Euro Amid Yellen's Comments,RTT News,dq2EQxPflv4_zTMNxAbv_55w0QREM
Major Averages Moving Notably Higher In Early Trading,RTT News,dq2EQxPflv4_zTMNxAbv_55w0QREM
"Yellen strongly defends easy Fed policies, cites labor slack",Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
Chicago Business Barometer Falls Much More Than Expected In March,RTT News,dq2EQxPflv4_zTMNxAbv_55w0QREM
US stocks rise; Dow in triple digit gain,MarketWatch,dq2EQxPflv4_zTMNxAbv_55w0QREM
Treasurys fall as investors parse data for rate clues,MarketWatch,dq2EQxPflv4_zTMNxAbv_55w0QREM
Yellen: Fed's 'extraordinary' aid to last for some time,MarketWatch,dq2EQxPflv4_zTMNxAbv_55w0QREM
Futures Pointing Early Strength On Wall Street,RTT News,dq2EQxPflv4_zTMNxAbv_55w0QREM
US STOCKS-Futures climb with Yellen on tap,Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
Dollar declines as euro rides out inflation dip,Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
FOREX-Dollar declines as euro rides out inflation dip,Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"Italian, Spanish bond yields hold near multi-year lows on soft inflation",Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"Dollar falls against euro, near 3-week yen high",MarketWatch,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"Sterling falls vs euro on UK data, bets on ECB inaction",Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Hollande's setback signals wider European shifts,MarketWatch,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Eurozone Inflation Slows To 52-Month Low,RTT News,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"FOREX-Euro rides out inflation dip, hits 3-week high against yen",Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Inflation drop pins peripheral bond yields at multi-year lows,Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Euro Climbs After Eurozone Inflation Data,RTT News,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Eurozone Inflation Falls More Than Forecast In March,RTT News,d4X9eAjxdXsfdZMCYElnANaPvMRNM
UPDATE 2-Euro zone inflation drops to lowest since 2009,Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"CORRECTED-Sterling slips vs euro, UK data and possible ECB inaction weigh",Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
German Market Turns Negative,RTT News,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Euro-zone inflation rate lowest since late 2009,MarketWatch,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Euro-zone inflation falls to lowest level since 2009,MarketWatch,d4X9eAjxdXsfdZMCYElnANaPvMRNM
CORRECTED-Euro zone peripheral bond yields near multi-yr lows before  ...,Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"FOREX-Yen nurses losses, euro subdued ahead of inflation data",Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Teva Pharmaceutical (TEVA) Set A New High After Supreme Court Decision,RTT News,dv2OydGhBNPpRLMsYz2i8k7VMbaeM
Google Prepares for 2-for-1 Split; Teva Gets Okay from U.S. Supreme Court to  ...,MarketWatch,dv2OydGhBNPpRLMsYz2i8k7VMbaeM
UPDATE 2-US justices agree to hear Teva's Copaxone appeal,Reuters,dv2OydGhBNPpRLMsYz2i8k7VMbaeM
"Major Averages Move To The Upside, S&P 500 Hits Record High",RTT News,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
Early Strength On Wall Street Lifts S&P 500 To Record High - US Commentary,RTT News,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
"US STOCKS SNAPSHOT-Wall St opens up, S&P set for third straight advance",Reuters,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
"US STOCKS-Wall Street to open higher, manufacturing data on tap",Reuters,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
US STOCKS-Futures climb ahead of manufacturing data,Reuters,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
Don't worry about the dreary first quarter — yet,MarketWatch,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
US STOCKS-Wall St rises on Yellen; S&P on track for modest Q1 gain,Reuters,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
Stocks Remain Mostly Positive Following Early Rally - U.S. Commentary,RTT News,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
US stock futures extend gains ahead of Yellen,MarketWatch,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
"US STOCKS-Wall Street to open higher, Yellen remarks awaited",Reuters,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
Chrysler Canada says auto sales climb 2 percent in March,Reuters,dpQq9FO68gKZ2hMfbufolcmpOMRXM
UPDATE 2-US auto sales inch higher in March,Reuters,dpQq9FO68gKZ2hMfbufolcmpOMRXM
Ford Motor March US Sales Increase 3%,RTT News,dpQq9FO68gKZ2hMfbufolcmpOMRXM
"Ford sees US 16 million annualized auto sales rate, including big trucks",Reuters,dpQq9FO68gKZ2hMfbufolcmpOMRXM
"Ford sees US 16 mln annualized auto sales rate, including big trucks",Reuters,dpQq9FO68gKZ2hMfbufolcmpOMRXM
Car makers see stronger-than-expected March sales,MarketWatch,dpQq9FO68gKZ2hMfbufolcmpOMRXM
Ford March U.S. Sales Up 3.4% - Quick Facts,RTT News,dpQq9FO68gKZ2hMfbufolcmpOMRXM
U.S. stocks rise; S&P 500 hits intraday record,MarketWatch,dpQq9FO68gKZ2hMfbufolcmpOMRXM
Stronger cyclicals help FTSE to set three-week high,Reuters,dWe65Stj94RXZzMc-_fNM6oU9cxJM
"BHP Billiton leads UK miners higher, FTSE advances",Reuters,dWe65Stj94RXZzMc-_fNM6oU9cxJM
"U.K. stocks higher, buoyed by Aberdeen, BHP gains",MarketWatch,dWe65Stj94RXZzMc-_fNM6oU9cxJM
"BHP Studies To Simplify Portfolio, To Focus On Iron Ore, Copper, Coal, Petroleum",RTT News,dWe65Stj94RXZzMc-_fNM6oU9cxJM
BHP Billiton rethinks portfolio,MarketWatch,dWe65Stj94RXZzMc-_fNM6oU9cxJM
UPDATE 3-Weir Group proposes tie-up with Finland's Metso,Reuters,dn9I4_GpQnctQNMOAl9jKLeuJlfQM
"Metso Considers Merger Proposal From Weir, Stock Climbs",RTT News,dn9I4_GpQnctQNMOAl9jKLeuJlfQM
Metso Confirms Receiving Unsolicited Approach From Weir Group - Quick Facts,RTT News,dn9I4_GpQnctQNMOAl9jKLeuJlfQM
"UK's Weir, Finland's Metso in merger talks: FT",MarketWatch,dn9I4_GpQnctQNMOAl9jKLeuJlfQM
FDA clears new version of Intuitive's da Vinci surgical robot,Reuters,drwt89kGDTb_fQMA_P6wFoKl5o0IM
Intuitive Surgical surges; auto sales in focus,MarketWatch,drwt89kGDTb_fQMA_P6wFoKl5o0IM
Intuitive Surgical Reveals New Da Vinci Xi Surgical System - Quick Facts,RTT News,drwt89kGDTb_fQMA_P6wFoKl5o0IM
Renesas surges on report of sale talks with Apple,MarketWatch,d3aSWadFuYDL6EMPYBrfzeigTDg7M
"Nikkei hits 3-week high on weak yen, Renesas jumps on Apple news",Reuters,d3aSWadFuYDL6EMPYBrfzeigTDg7M
"UPDATE 2-Renesas in talks with Apple, others on sale of display chip unit -source",Reuters,d3aSWadFuYDL6EMPYBrfzeigTDg7M
Nikkei: Apple In Talks To Buy Renesas Electronics' Stake In Chip Design Unit,RTT News,d3aSWadFuYDL6EMPYBrfzeigTDg7M
"Nikkei hits 3-wk high on US data, Renesas jumps on Apple report",Reuters,d3aSWadFuYDL6EMPYBrfzeigTDg7M
European Factors to Watch-Shares set to gain for 7th straight session,Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
Thank Europe for the stock market's next rally,MarketWatch,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
"FOREX-Yen extends slide as equities rally, euro firms before ECB",Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
"Yen still friendless, euro firms ahead of ECB",Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
"FOREX-Yen still friendless, euro firms ahead of ECB",Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
FOREX-Dollar declines ahead of Friday's US jobs report,Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
"Low euro zone inflation a worry, but no clear deflation risk: ECB",Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
No evident risk of deflation in euro zone: Italy economy minister,Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
"ECB's Constancio - concerned by low inflation, sees no deflation",Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
FOREX-Dollar weakens ahead of Friday's jobs data,Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
"Euro Advances On German Jobless Rate, Eurozone PMI",RTT News,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
Euro-zone PMI pickups offset by cooling in Germany,MarketWatch,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
"FOREX-Dollar unsettled by dovish Yellen, yen stays on defensive",Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
"FOREX-Dollar unsettled by dovish Yellen, yen still in doldrums",Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
Global stocks up on central bank support hopes; euro rebounds,Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
UPDATE 1-Italian banks help euro zone shares touch 5-1/2 yr peak,Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
No change in ECB's monetary policy despite deflation threat-traders,Reuters,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
Hollande's setback signals wider European shifts,MarketWatch,dX8YvMGOFW4FIcMxQOAxjMru4LN7M
Greece to issue first long-term bond since bailout,MarketWatch,dq7p83uZZVJVlKMkVuVuO5ckbx7gM
Greece To Get EUR 8.3 Bln Bailout Fund In 3 Installments,RTT News,dq7p83uZZVJVlKMkVuVuO5ckbx7gM
UPDATE 1-European ministers take sobering look at social impact of crisis,Reuters,dq7p83uZZVJVlKMkVuVuO5ckbx7gM
"Greece wants no 3rd bailout, euro zone hopeful but cautious",Reuters,dq7p83uZZVJVlKMkVuVuO5ckbx7gM
"UPDATE 1-Greece wants no 3rd bailout, euro zone hopeful but cautious",Reuters,dq7p83uZZVJVlKMkVuVuO5ckbx7gM
"GLOBAL ECONOMY-Europe, China factory sectors weaken in March; US stable",Reuters,dW-D6tlXZlm5iYMB7c6R8hp5mkTcM
Dollar Mixed Amid Positive Manufacturing Data,RTT News,dW-D6tlXZlm5iYMB7c6R8hp5mkTcM
GLOBAL ECONOMY-Most major economies end first quarter on weaker note,Reuters,dW-D6tlXZlm5iYMB7c6R8hp5mkTcM
CORRECTED-US factory activity growth slows slightly in March -Markit,Reuters,dW-D6tlXZlm5iYMB7c6R8hp5mkTcM
Crude Steady Above $101 Ahead Of U.S. Inventories,RTT News,dW-D6tlXZlm5iYMB7c6R8hp5mkTcM
Brazil manufacturing sector expands slightly in March: PMI,Reuters,dW-D6tlXZlm5iYMB7c6R8hp5mkTcM
Markets Maintain Optimistic View Ahead Of Manufacturing Data,RTT News,dW-D6tlXZlm5iYMB7c6R8hp5mkTcM
