TITLE,PUBLISHER,STORY
"PRECIOUS-Bullion drops nearly 1 pct on dollar, palladium holds near 2-1/2-yr high",Reuters,df099bV_5_nKjKMqxhiVh1yCmHe3M
"PRECIOUS-Gold ticks lower, US dollar holds near peak",Reuters,df099bV_5_nKjKMqxhiVh1yCmHe3M
Data storage firm Box files for US IPO of about $250 million,Reuters,dETmRVJVDSq1fAMN3gKNKs0k5wFZM
UPDATE 2-Data storage firm Box files for US IPO of about $250 mln,Reuters,dETmRVJVDSq1fAMN3gKNKs0k5wFZM
Box IPO details yet another money-loser,MarketWatch,dETmRVJVDSq1fAMN3gKNKs0k5wFZM
Data storage firm Box files for IPO of up to $250 mln,Reuters,dETmRVJVDSq1fAMN3gKNKs0k5wFZM
Could Apple make cable TV cool again?,MarketWatch,d8WnNUjsPLscpcMvdz_yT-W5XOYcM
"Apple gains on Comcast talk, new iPhone buzz",MarketWatch,d8WnNUjsPLscpcMvdz_yT-W5XOYcM
Apple's a rare gainer as most techs tumble,MarketWatch,d8WnNUjsPLscpcMvdz_yT-W5XOYcM
"Newscast: Deal talk boosts Apple, sinks Netflix",MarketWatch,d8WnNUjsPLscpcMvdz_yT-W5XOYcM
Apple gains on reports of Comcast talks,MarketWatch,d8WnNUjsPLscpcMvdz_yT-W5XOYcM
UPDATE 1-Apple in talks with Comcast for streaming-TV service - WSJ,Reuters,d8WnNUjsPLscpcMvdz_yT-W5XOYcM
"King Digital, Box highlight strong IPO quarter",MarketWatch,dQoFU3FfIfjk_LMevfnHFELhltKOM
CORRECTED-Candy Crush game maker's IPO to face investor scrutiny,Reuters,dQoFU3FfIfjk_LMevfnHFELhltKOM
"CORRECTED-GLOBAL MARKETS-China stimulus hopes, calmer Ukraine lift  ...",Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
ECB's Liikanen - Negative deposit rates not controversial issue -WSJ,Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
ECB's Weidmann opens door to quantitative easing,Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
"Dollar gains after ECB comments, US consumer confidence data",Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
"FOREX-Dollar gains after ECB comments, US consumer confidence data",Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
Slovak central bank slashes inflation outlook,Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
Dollar cuts gains after mixed US data,MarketWatch,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
FOREX-Euro falls as ECB steps up rhetoric about currency's strength,Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
"Pound gains against a weaker euro, flat versus dollar",Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
Euro falls as ECB Weidmann says negative rates could stem firm currency,Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
Euro zone bond yields fall as US manufacturing weakening,Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
REFILE-ECB tested as push-back against bank review rules begins,Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
Euro zone bonds mostly weaker after PMI data,Reuters,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M
"WRAPUP 2-Bullish consumers, rising home prices brighten US growth picture",Reuters,dfBS3RPqkm4eq8MhSZx-pHIez0eqM
Sales of new homes fall to five-month low,MarketWatch,dfBS3RPqkm4eq8MhSZx-pHIez0eqM
UPDATE 1-US home prices rise in January -S&P/Case-Shiller,Reuters,dV_mH5Zqkuj_wBM68o5qjJ4OM7YVM
US home prices decline 0.1% in January,MarketWatch,dV_mH5Zqkuj_wBM68o5qjJ4OM7YVM
US new home sales fall to five-month low,Reuters,dmMrwXwO9--qQQM97mD0rlOCFjF_M
Consumer confidence highest in more than six years,MarketWatch,dmMrwXwO9--qQQM97mD0rlOCFjF_M
Consumer-confidence index rises in March,MarketWatch,dmMrwXwO9--qQQM97mD0rlOCFjF_M
UPDATE 2-Walgreen sees bigger benefit from Alliance Boots tie-up,Reuters,d9aSAf_ZMgYYCkMzqyBUue_WTLx8M
Fewer new generic drugs dent Walgreen profit,Reuters,d9aSAf_ZMgYYCkMzqyBUue_WTLx8M
"Walgreen posts weaker profit, to close stores",MarketWatch,d9aSAf_ZMgYYCkMzqyBUue_WTLx8M
HTC debuts flagship smartphone in race against Samsung,Reuters,dCS7hg1b8wkl8mMhX7j3pXTLfPeAM
T-Mobile Serves Up the Stunning All-New HTC One - As Only the Un-carrier Can,MarketWatch,dCS7hg1b8wkl8mMhX7j3pXTLfPeAM
US STOCKS-Wall St rebounds; biotech shares snap losing streak,Reuters,dPx2fhb-zjReSvMQYGjdGCUz5JNcM
US STOCKS-Wall St rebounds as biotech moves back to positive zone,Reuters,dPx2fhb-zjReSvMQYGjdGCUz5JNcM
Charting a garden-variety market pullback,MarketWatch,dPx2fhb-zjReSvMQYGjdGCUz5JNcM
"WRAPUP 2-Malaysian jet debris hunt steps up, black box detectors arrive",Reuters,dpJ38zm8NY8hUFM22x2aL0hc9hjfM
Race to find Flight 370 resumes as deadline looms,MarketWatch,dpJ38zm8NY8hUFM22x2aL0hc9hjfM
UK's Lloyds share sale was 1.7 times covered -source,Reuters,dvjMCR4SFMRYJZMeg-i_QJWuERiYM
UK sells 4.2 bln stg of shares in Lloyds,Reuters,dvjMCR4SFMRYJZMeg-i_QJWuERiYM
UPDATE 1-UK sells 4.2 bln stg of shares in Lloyds,Reuters,dvjMCR4SFMRYJZMeg-i_QJWuERiYM
UK government reduces Lloyds stake to about 25%,MarketWatch,dvjMCR4SFMRYJZMeg-i_QJWuERiYM
PRESS DIGEST- New York Times business news - March 26,Reuters,dvjMCR4SFMRYJZMeg-i_QJWuERiYM
PRESS DIGEST- Financial Times - March 26,Reuters,dvjMCR4SFMRYJZMeg-i_QJWuERiYM
PRESS DIGEST- British Business - March 26,Reuters,dvjMCR4SFMRYJZMeg-i_QJWuERiYM
"UPDATE 2-""Candy Crush"" maker King scores $7.1 bln valuation in IPO",Reuters,dznUPuCA2r4BO-MHJu8e2YbcMy2tM
Candy Crush maker King Digital prices IPO at $22.50 per share - WSJ,Reuters,dznUPuCA2r4BO-MHJu8e2YbcMy2tM
UPDATE 1-Candy Crush maker King Digital valued at more than $7 bln in IPO,Reuters,dznUPuCA2r4BO-MHJu8e2YbcMy2tM
Skepticism around Candy Crush maker IPO,MarketWatch,dznUPuCA2r4BO-MHJu8e2YbcMy2tM
"UPDATE 4-US Fed bars shareholder payouts from Citi, 4 others",Reuters,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
"Citi, four other banks see capital plan rejected by Fed",MarketWatch,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
"US Fed objects to capital plans by Citi, four others in stress tests",Reuters,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
Citigroup shares drop on Fed-rejected capital plan,MarketWatch,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
UPDATE 1-US banks enjoy 'too-big-to-fail' advantage -Fed study,Reuters,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
Fed's Fisher lauds study as call for action on too-big banks,Reuters,dTQ8pLlTqc1ZDHMn7F8jF1ZGbGnVM
UPDATE 6-Murdoch sets up sons to take over media empire,Reuters,dWg2UvW7ThPMkEMuZMBq9sDxrilAM
UPDATE 4-Murdoch sets up sons to take over media empire,Reuters,dWg2UvW7ThPMkEMuZMBq9sDxrilAM
"Lachlan Murdoch named co-chair of News Corp, Fox",MarketWatch,dWg2UvW7ThPMkEMuZMBq9sDxrilAM
UPDATE 2-Bank of America to pay $9.3 bln to settle mortgage bond claims,Reuters,dY-01DTE2yrit7MIM_eY2KcMgOusM
B. of A. to pay $9.5 bln to settle FHFA claims,MarketWatch,dY-01DTE2yrit7MIM_eY2KcMgOusM
Bank of America to Increase Quarterly Common Stock Dividend to $0.05 per  ...,MarketWatch,dY-01DTE2yrit7MIM_eY2KcMgOusM
UPDATE 5-Candy Crush maker King Digital shares sour in market debut,Reuters,dQtK6MP92Wshd3MbmOLp71BNJ1smM
CORRECTED-UPDATE 3-Candy Crush maker King Digital shares sour in  ...,Reuters,dQtK6MP92Wshd3MbmOLp71BNJ1smM
Facebook slumps on Oculus deal; King Digital IPO flops,MarketWatch,dQtK6MP92Wshd3MbmOLp71BNJ1smM
How 'fast money' crushed 'Candy Crush' IPO,MarketWatch,dQtK6MP92Wshd3MbmOLp71BNJ1smM
Newscast: No Candy Crush fans on Wall Street,MarketWatch,dQtK6MP92Wshd3MbmOLp71BNJ1smM
'Candy Crush' maker gets crushed in early trade,MarketWatch,dQtK6MP92Wshd3MbmOLp71BNJ1smM
"Shares of ""Candy Crush"" maker King fall in market debut",Reuters,dQtK6MP92Wshd3MbmOLp71BNJ1smM
UPDATE 3-US Senate panel sets April 2 hearing on GM auto recalls,Reuters,dRQXqhof73-73FMusfrX031zeHRDM
GM CEO Barra: Recalled cars are safe to drive,MarketWatch,dRQXqhof73-73FMusfrX031zeHRDM
UPDATE 1-California lawsuit claims more GM vehicles faulty than in recall,Reuters,dRQXqhof73-73FMusfrX031zeHRDM
UPDATE 2-US senator demands compensation fund for recalled GM cars,Reuters,dRQXqhof73-73FMusfrX031zeHRDM
UPDATE 3-IMF agrees $14-18 bln bailout for Ukraine,Reuters,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
Ukraine parliament fails in first bid to support law for IMF deal,Reuters,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
UPDATE 1-IMF says no need for Ukraine debt restructuring now,Reuters,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
IMF standby agreement with Ukraine - text,Reuters,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
IMF agrees to provide Ukraine with up to $18 billion,MarketWatch,d32p4nuA5IPNnvMb4FELOZ8cZe8xM
UPDATE 3-US govt to sell most of Ally Financial stake in IPO,Reuters,d_iR-3SNitL0XpMhHYUo-DTelAK1M
CORRECTED-Ally Financial IPO to raise up to $2.66 bln,Reuters,d_iR-3SNitL0XpMhHYUo-DTelAK1M
U.S. to get Ally Financial IPO started,MarketWatch,d_iR-3SNitL0XpMhHYUo-DTelAK1M
US Treasury announces Ally Financial IPO,MarketWatch,d_iR-3SNitL0XpMhHYUo-DTelAK1M
Lululemon CEO sets sights on accelerating growth; shares surge,Reuters,dfIXmgGLsp5tf8M23V0BKN7BRgJkM
"Citi, GameStop in red; Lululemon gains on results",MarketWatch,dfIXmgGLsp5tf8M23V0BKN7BRgJkM
"UPDATE 1-Yogawear maker Lululemon sees profit, revs below estimates",Reuters,dfIXmgGLsp5tf8M23V0BKN7BRgJkM
"Citigroup, GameStop, Lululemon are stocks to watch",MarketWatch,dfIXmgGLsp5tf8M23V0BKN7BRgJkM
"Citi shares fall, but were Fed stress tests fair?",MarketWatch,dP-1PpYiFy6Ez7MKCA5lxmjF9UfQM
US STOCKS-Wall St dips after data; Citi leads financials lower,Reuters,dP-1PpYiFy6Ez7MKCA5lxmjF9UfQM
Just add items to create a watchlist now:,MarketWatch,dP-1PpYiFy6Ez7MKCA5lxmjF9UfQM
"US STOCKS-Wall St dips after GDP data, Citigroup shares tumble",Reuters,dP-1PpYiFy6Ez7MKCA5lxmjF9UfQM
UPDATE 2-Microsoft CEO signals new course with Office for iPad,Reuters,dUlKgaqxUngrA5MKtr_8lQs0ElRzM
Microsoft unveils Office for the iPad,MarketWatch,dUlKgaqxUngrA5MKtr_8lQs0ElRzM
U.S. fixed mortgage rates edge up: Freddie Mac,MarketWatch,dnQ9CiOAhXTViEMht91Ct0UdxlZWM
"Bill to replace Fannie, Freddie with new housing-loan structure",Reuters,dnQ9CiOAhXTViEMht91Ct0UdxlZWM
UPDATE 3-Bank of America to pay $9.3 bln to settle mortgage bond claims,Reuters,dnQ9CiOAhXTViEMht91Ct0UdxlZWM
UPDATE 2-Bank of America to pay $9.3 bln to settle mortgage bond claims,Reuters,dnQ9CiOAhXTViEMht91Ct0UdxlZWM
UPDATE 4-GameStop shares fall as 2014 forecast disappoints,Reuters,d2tIZIbfPOiBOnMtG61otW4b2-7mM
"GameStop, King Digital among tech decliners",MarketWatch,d2tIZIbfPOiBOnMtG61otW4b2-7mM
GameStop sales disappoint; store closings planned,MarketWatch,d2tIZIbfPOiBOnMtG61otW4b2-7mM
UPDATE 1-Amazon aims for TV business with free video streaming -WSJ,Reuters,dySAGaFvCg-wX5MxRZNkJ2BedVsUM
Amazon plans free streaming media service,MarketWatch,dySAGaFvCg-wX5MxRZNkJ2BedVsUM
GSK recalls weight-loss drug Alli in US on tampering concerns,Reuters,dl06z0LSB6LB4LM7M4_3GX6WUrvIM
UPDATE 1-GSK recalls weight-loss drug Alli in US on tampering concerns,Reuters,dl06z0LSB6LB4LM7M4_3GX6WUrvIM
Glaxo recalls Alli weight-loss products in US,MarketWatch,dl06z0LSB6LB4LM7M4_3GX6WUrvIM
New BlackBerry phones to cater to keyboard aficionados: CEO,Reuters,dfvFDScUTV_-v1MmeljX6uJed4oYM
UPDATE 2-BlackBerry posts smaller-than-expected loss; shares rise,Reuters,dfvFDScUTV_-v1MmeljX6uJed4oYM
UPDATE 1-BlackBerry reports loss as smartphone sales keep sliding,Reuters,dfvFDScUTV_-v1MmeljX6uJed4oYM
BlackBerry posts $423 million fourth-quarter loss,MarketWatch,dfvFDScUTV_-v1MmeljX6uJed4oYM
"Questions, doubts ahead of BlackBerry report",MarketWatch,dfvFDScUTV_-v1MmeljX6uJed4oYM
Dollar falls against euro but is set for monthly gain,MarketWatch,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"Euro hovers near three-week low, inflation key before ECB meets",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"FOREX-Euro hovers near 3-week low, inflation key before ECB meets",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Inflation slump sends periphery bond yields to new historical lows,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"Inflation slump depresses Spanish, Italian yields before Italian auction",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"FOREX-Euro drops to 3-week low on ECB easing talk, kiwi strong",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"GLOBAL MARKETS-Euro soft as yields slip, China spending talk aids stocks",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"FOREX-Euro on defensive after dovish ECB talk, kiwi flies",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"GLOBAL MARKETS-Euro soft as yields fall, China stimulus talk aids stocks",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"FOREX-Euro out in the cold as ECB dovish talk stings, kiwi on fire",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"GLOBAL MARKETS-Euro sags as yields fall, emerging stocks rally",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"ECB bets push Spanish, Italian, Portuguese yields to multi-year lows",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Only 2 of 72 polled see April ECB rate cut; lukewarm praise for bank reform  ...,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"Spanish, Italian, Portuguese yields hit historical lows on ECB bets",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
UPDATE 1-Euro zone private sector loans contract further in Feb -ECB,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
FOREX-Euro struggles after ECB officials reopen easing debate; yen slips,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
RPT-Sluggish economy prompts QE rethink at Germany's Bundesbank,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
FOREX-Euro struggles after ECB officials reopen easing debate; yen firmer,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
FOREX-Euro on defensive after ECB officials reopen easing debate,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
ECB faces uncharted waters with negative rates,MarketWatch,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
FOREX-Dollar falls versus yen on renewed geopolitical concerns,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Sluggish economy prompts QE rethink at Germany's Bundesbank,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
"FOREX-Dollar up against euro on policy outlook, strong data",Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
FOREX-Euro weak near 3-week lows as ECB tries to tame strength,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Europe stocks higher as ECB stokes stimulus hopes,MarketWatch,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
Euro zone bond yields edge up on positive US growth signs,Reuters,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
ECB mulls bolder moves to prevent low inflation,MarketWatch,d_yCfTJxDUFGs_MQrL1DnBRuBd_eM
US regulator closes investigation into Tesla Model S sedan fires,Reuters,dPj3hM59gCJJIfM15pVY2bPsENU9M
Tesla to install new battery shields on Model S,MarketWatch,dPj3hM59gCJJIfM15pVY2bPsENU9M
"UPDATE 5-Obama considers new climate regulations for oil, gas sector",Reuters,d3N4navMb1zDfHMlMaxZKNp9yBxaM
White House lays out plan to cut methane emmission,MarketWatch,d3N4navMb1zDfHMlMaxZKNp9yBxaM
"White House unveils plan to cut methane from oil, gas sector",Reuters,d3N4navMb1zDfHMlMaxZKNp9yBxaM
CORRECTED-Britain's greenhouse gas emissions down 1.9 pct in 2013: govt,Reuters,d3N4navMb1zDfHMlMaxZKNp9yBxaM
UPDATE 2-BMW to invest $1 bln to expand US production by 50 pct,Reuters,dGen-fF8lobMZgMNfBMbYBMvedEtM
BMW to spend $1 bln to expand South Carolina plant,MarketWatch,dGen-fF8lobMZgMNfBMbYBMvedEtM
"WRAPUP 3-US consumers lift spending, but sentiment slips",Reuters,dJRmfD925rN_L8M_ytlJi6hE3WnWM
"US consumers step up spending, but sentiment slips",Reuters,dJRmfD925rN_L8M_ytlJi6hE3WnWM
US consumer spending rises but is still soft,MarketWatch,dJRmfD925rN_L8M_ytlJi6hE3WnWM
Consumer spending rises 0.3% in February,MarketWatch,dJRmfD925rN_L8M_ytlJi6hE3WnWM
UPDATE 1-Weak German price data heightens ECB's deflation dilemma,Reuters,dEwVIFP79W73-0MN-AgwJG_xp1AgM
Spain slips into deflation in March,MarketWatch,dEwVIFP79W73-0MN-AgwJG_xp1AgM
UPDATE 1-US FDA approves Biogen's hemophilia B drug Alprolix,Reuters,deePB2v66TuAI4MpuZewaGwvVfkQM
Survival rate with Medtronic's CoreValve tops surgery-study,Reuters,dwPKMdO1lNfOUkM7OqWrFxmuNmeeM
UPDATE 1-Survival rate with Medtronic's CoreValve tops surgery -study,Reuters,dwPKMdO1lNfOUkM7OqWrFxmuNmeeM
Medtronic CoreValve(R) System Results Superior to Open-Heart Surgery at One  ...,MarketWatch,dwPKMdO1lNfOUkM7OqWrFxmuNmeeM
US consumer sentiment falls in March,Reuters,d0e3PGP3gr9xMSMXz9aoELDst31AM
Consumer sentiment declines in March: report,MarketWatch,d0e3PGP3gr9xMSMXz9aoELDst31AM
Consumer sentiment lowest in four months,MarketWatch,d0e3PGP3gr9xMSMXz9aoELDst31AM
U.K. consumer confidence rises to six-year high,MarketWatch,d0e3PGP3gr9xMSMXz9aoELDst31AM
"UPDATE 2-Fed's George wants end to zero rates, does not say when",Reuters,dptjITGTYuEWyiMOmWXGujPQuoH2M
Fed's George says cannot say when rates should rise,Reuters,dptjITGTYuEWyiMOmWXGujPQuoH2M
Fed's Evans says he wants no rate hike until early 2016,Reuters,dptjITGTYuEWyiMOmWXGujPQuoH2M
"Fed's George concerned US rates are too low, too long",Reuters,dptjITGTYuEWyiMOmWXGujPQuoH2M
UPDATE 2-Fed's Evans says he wants no rate hike until early 2016,Reuters,dptjITGTYuEWyiMOmWXGujPQuoH2M
Fed's Evans sees first rate hike in late 2015,MarketWatch,dptjITGTYuEWyiMOmWXGujPQuoH2M
Fed's Bullard says raising inflation target to 4 percent not a good idea,Reuters,dptjITGTYuEWyiMOmWXGujPQuoH2M
"FDA Approves Biogen Idec's ALPROLIX™, the First Hemophilia B Therapy to  ...",MarketWatch,deePB2v66TuAI4MpuZewaGwvVfkQM
"PRECIOUS-Gold struggles below $1300, hovers near six-week low",Reuters,d_gVpCAKL5OJx5MwfYTkwNfgtpTYM
Gold logs 3% weekly loss; copper rebounds,MarketWatch,d_gVpCAKL5OJx5MwfYTkwNfgtpTYM
Medtronic valve for heart defects works well a year later-study,Reuters,dX_evGj2WSOCFGM-hteAsKC1q2wtM
UPDATE 1-Medtronic valve for heart defects works well a year later-study,Reuters,dX_evGj2WSOCFGM-hteAsKC1q2wtM
Medtronic valve for congenital heart defects works well a year later - study,Reuters,dX_evGj2WSOCFGM-hteAsKC1q2wtM
"World's First Transcatheter Valve, Medtronic Melody(R) Transcatheter  ...",MarketWatch,dX_evGj2WSOCFGM-hteAsKC1q2wtM
CORRECTED-IMF still sees advantage for 'too important to fail' banks,Reuters,dd_OA1eiPcnNtWMZLflKQzqjPcBAM
"US too-big-to-fail subsidy as high as $70 billion, IMF says",MarketWatch,dd_OA1eiPcnNtWMZLflKQzqjPcBAM
Bullion market eyes e-platform to revamp London gold benchmark,Reuters,d_gVpCAKL5OJx5MeFYkFC0jEPlhGM
Gold futures set for quarterly gain of nearly 8%,MarketWatch,d_gVpCAKL5OJx5MeFYkFC0jEPlhGM
PRECIOUS-Gold above 6-week low; set for first monthly decline this year,Reuters,d_gVpCAKL5OJx5MeFYkFC0jEPlhGM
PRECIOUS-Gold near 6-week low; headed for first monthly decline this year,Reuters,d_gVpCAKL5OJx5MeFYkFC0jEPlhGM
S.Africa stocks end lower after volatile session,Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
"Wall Street gets lift from Yellen remarks, tech rebound",Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
RPT-S.Africa stocks end lower after volatile session,Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
"UPDATE 2-Yellen strongly defends easy Fed policies, cites US labor slack",Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
"TREASURIES-Bond yields rise, traders eye Friday jobs report",Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
"Yellen strongly defends easy Fed policies, cites labor slack",Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
US stocks rise; Dow in triple digit gain,MarketWatch,dq2EQxPflv4_zTMNxAbv_55w0QREM
Treasurys fall as investors parse data for rate clues,MarketWatch,dq2EQxPflv4_zTMNxAbv_55w0QREM
Yellen: Fed's 'extraordinary' aid to last for some time,MarketWatch,dq2EQxPflv4_zTMNxAbv_55w0QREM
US STOCKS-Futures climb with Yellen on tap,Reuters,dq2EQxPflv4_zTMNxAbv_55w0QREM
Dollar declines as euro rides out inflation dip,Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
FOREX-Dollar declines as euro rides out inflation dip,Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"Italian, Spanish bond yields hold near multi-year lows on soft inflation",Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"Dollar falls against euro, near 3-week yen high",MarketWatch,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"Sterling falls vs euro on UK data, bets on ECB inaction",Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Hollande's setback signals wider European shifts,MarketWatch,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"FOREX-Euro rides out inflation dip, hits 3-week high against yen",Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Inflation drop pins peripheral bond yields at multi-year lows,Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
UPDATE 2-Euro zone inflation drops to lowest since 2009,Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"CORRECTED-Sterling slips vs euro, UK data and possible ECB inaction weigh",Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Euro-zone inflation rate lowest since late 2009,MarketWatch,d4X9eAjxdXsfdZMCYElnANaPvMRNM
Euro-zone inflation falls to lowest level since 2009,MarketWatch,d4X9eAjxdXsfdZMCYElnANaPvMRNM
CORRECTED-Euro zone peripheral bond yields near multi-yr lows before  ...,Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
"FOREX-Yen nurses losses, euro subdued ahead of inflation data",Reuters,d4X9eAjxdXsfdZMCYElnANaPvMRNM
U.S. to require rear-visibility technology in cars,MarketWatch,dZfXLxnew3vgH-MuiZm15zP98a3eM
UPDATE 1-US to require new cars to have rearview cameras by 2018,Reuters,dZfXLxnew3vgH-MuiZm15zP98a3eM
STOCKS NEWS EUROPE-Novartis jumps on positive heart failure drug data,Reuters,dyGqFJXY2bCxX1MG1CXVIZa7YnnVM
PARADIGM-HF trial of Novartis' LCZ696 for chronic heart failure closes early  ...,MarketWatch,dyGqFJXY2bCxX1MG1CXVIZa7YnnVM
Google Prepares for 2-for-1 Split; Teva Gets Okay from U.S. Supreme Court to  ...,MarketWatch,dv2OydGhBNPpRLMsYz2i8k7VMbaeM
UPDATE 2-US justices agree to hear Teva's Copaxone appeal,Reuters,dv2OydGhBNPpRLMsYz2i8k7VMbaeM
"US STOCKS SNAPSHOT-Wall St opens up, S&P set for third straight advance",Reuters,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
"US STOCKS-Wall Street to open higher, manufacturing data on tap",Reuters,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
US STOCKS-Futures climb ahead of manufacturing data,Reuters,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
Don't worry about the dreary first quarter — yet,MarketWatch,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
US STOCKS-Wall St rises on Yellen; S&P on track for modest Q1 gain,Reuters,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
US stock futures extend gains ahead of Yellen,MarketWatch,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
"US STOCKS-Wall Street to open higher, Yellen remarks awaited",Reuters,dHZ3LZNOcUV9UuMpFiuuOIMQ9urtM
Chrysler Canada says auto sales climb 2 percent in March,Reuters,dpQq9FO68gKZ2hMfbufolcmpOMRXM
UPDATE 2-US auto sales inch higher in March,Reuters,dpQq9FO68gKZ2hMfbufolcmpOMRXM
"Ford sees US 16 million annualized auto sales rate, including big trucks",Reuters,dpQq9FO68gKZ2hMfbufolcmpOMRXM
